file,leaves,fruits,flowers,split
8e7110c4-fffa-4cde-b147-5c35c655d94f.jpg,1,U,U,train
61e93094-a36a-4aa5-ad34-d4e7a49c0e6b.jpg,0,0,0,train
897d93b4-1b29-432f-8c71-6f16fc60570f.jpg,1,1,0,train
afdd0deb-1a75-4fc9-bcad-4fd14dd3d012.jpg,1,1,1,train
4a62e840-c872-46bf-9097-bf5860490937.jpg,1,1,0,train
bc9a027b-7006-4fb0-a051-59aae02d4a62.jpg,1,1,0,train
02415fc6-951a-41e4-8756-9011ee91988b.jpg,1,1,1,train
f383f256-aed9-4e22-b149-5d700f6627f1.jpg,1,U,U,train
854df72c-67ab-41a7-9e36-addd298830ec.jpg,1,0,1,train
31100ee0-e707-466a-bd8b-c848e5889999.jpg,1,0,1,train
db50286b-f86a-4391-8306-891dab573aff.jpg,1,U,U,train
52985944-17bd-4220-866b-0abae0cf2176.jpg,1,0,0,train
510ca743-4902-453c-a974-af8c770ce189.jpg,1,0,0,train
1becc56a-3499-4308-96dc-c02408cb36ae.jpg,1,1,0,train
aea6f9fe-ebcb-468c-a687-5bd622f619a0.jpg,1,0,0,train
e248bba4-fbd4-4845-b07a-0664cb09a8e0.jpg,1,0,0,train
2fa24447-4829-4e6f-aa44-a206dc11e040.jpg,1,1,1,train
59f97bfb-be82-401c-94b3-51e9be518dde.jpg,1,1,1,train
51b8955a-0f07-4412-a5d2-f746e5bf6d9c.jpg,1,1,1,train
273aeae3-285a-43f1-9f75-e04582b1f998.jpg,1,0,1,train
2e5d0f91-3002-4f0b-be2d-2ffe2e0b8e1f.jpg,1,1,0,train
49decee1-c4aa-459c-b492-b9e8b5b62457.jpg,1,U,U,train
fddf5ab2-6fd9-4d64-88e3-616b6e6f7dff.jpg,1,U,1,train
532fd307-1cce-4dc0-a6b1-a67d82f1b32b.jpg,1,1,0,train
ed320ff6-0ef5-4f2d-a5b9-638134dd36d2.jpg,1,1,1,train
ce419dae-8818-41cb-980c-3379f39f1bb5.jpg,1,0,1,train
60ec75c8-8d10-487f-a5ff-6cda7c2b7f77.jpg,1,U,1,train
357e4c87-effe-4055-a3de-8bac97738897.jpg,1,0,1,train
ce8e0f2d-22ee-4c43-bc6a-8d1a41503aea.jpg,1,1,0,train
6746ec2e-d6b3-4b92-8924-6290944c16e7.jpg,1,0,0,train
f305c565-6130-4127-b39e-51e2eaabf3c5.jpg,1,0,0,train
00def73a-9867-48df-9303-b989788441e6.jpg,1,1,1,train
f86a6ddb-5a10-46d2-849d-51fdaaa8ef61.jpg,1,1,1,train
8ecaf07e-d5ba-4428-a7f7-9894d0bd9508.jpg,1,1,0,train
84352e56-3486-46d4-9af3-841569b1872b.jpg,1,1,1,train
c7aa6624-3c1f-449e-a1d3-f09c6a2b977d.jpg,1,U,U,train
b7199d8c-0f5f-4f5f-9d1a-1dcccf25fc29.jpg,1,0,0,train
6e2097a2-a7ed-4753-adda-837481e9e722.jpg,1,1,0,train
d6c20505-ebd7-4748-b9be-6ea818c1c45d.jpg,1,0,1,train
1a9096e5-be01-41b6-bd35-b16a8dbb1eb5.jpg,1,0,1,train
b1025a46-5692-40d6-956e-29290d967e75.jpg,1,U,1,train
eb2f4460-682e-4041-b8e4-9bdd0f616e80.jpg,1,1,U,train
7ecdc51a-522e-4853-bf14-dcc393f62d45.jpg,1,U,U,train
b26a7912-4d7e-4374-8519-7e84efc25146.jpg,1,U,U,train
273f8916-91b3-4838-aaf3-a1f0a7eb42d8.jpg,1,1,1,train
8c5528ae-a427-46bf-82f4-8415f50aa486.jpg,1,0,1,train
704ef3c2-910d-4b2f-a3f0-7a8587383ba6.jpg,1,0,0,train
dbc902bb-bd6a-4e44-bbc0-eb4aeacee6c8.jpg,1,0,1,train
03295ff7-ae73-4acc-b6c2-fd5194bedee5.jpg,1,0,1,train
229e8579-f7bb-4e23-8456-15c04a120649.jpg,1,0,0,train
358ed03f-c77b-4aaf-bd73-03060d2d7cb2.jpg,1,0,1,train
4f53cfcd-2f05-4f8b-b493-8ec66cfd7231.jpg,N,N,N,train
3ee941a0-ab1a-495d-b2a9-e8d56a9e2c3f.jpg,1,U,U,train
60c2a4a3-46b5-4f02-af13-65326318b3f3.jpg,1,1,1,train
836868d7-c6ae-435c-a16a-1e410fad86f3.jpg,1,1,1,train
35ca5846-3df8-4a25-bee7-5ddddbadc08e.jpg,1,U,U,train
8b147dc6-5951-49c6-ba95-564d1f1c5740.jpg,1,U,U,train
564be60b-269c-4659-96ad-a7f04a8588e0.jpg,1,0,1,train
1db4d610-6cba-44db-b2a8-bc6bb88dde34.jpg,1,0,0,train
30d08f64-16e1-4344-affb-4ef621597505.jpg,1,0,1,train
86d65928-4eab-4ba4-91a4-f893243d7173.jpg,1,0,1,train
9bb607cc-8522-466a-ab6f-45429c139830.jpg,1,U,U,train
52293348-2963-4985-a6d5-2979123a5b02.jpg,1,1,1,train
8546ba13-f503-4f73-8f6a-2c983b3af577.jpg,N,N,N,train
27187f2c-ee00-4532-8ae0-e84964a990bf.jpg,1,0,1,train
2cc43fea-f775-43fe-9b6a-0377d24dc647.jpg,1,1,1,train
3d4b56eb-b025-4423-8ba2-d7395474a880.jpg,1,U,1,train
3a992d85-a181-4d08-94b6-a5aebf20f79a.jpg,1,0,1,train
c8aab7f7-ac59-444c-85f8-527f012bead0.jpg,1,0,0,train
d5ab7bdc-cf4c-4c78-b8ac-c6ee0a207dbd.jpg,1,U,U,train
e64958dc-ddc7-42d0-b0e4-be38f86b4c3b.jpg,1,1,0,train
9df2fb87-bbe1-4db7-b523-7d030de71cc7.jpg,1,1,0,train
95b0c78b-e616-4d00-984e-edcdb2f18f00.jpg,1,0,1,train
8fbe8b52-ed87-48ea-8c80-f5b9dd42416a.jpg,1,1,1,train
2456c01f-dd60-46fb-a0e0-cbe6d4d32dce.jpg,1,0,0,train
e869be30-c6b9-4a8b-8b13-6eed50d9e658.jpg,1,1,1,train
4dcfeb77-d67f-4d36-a403-d87b34021b1c.jpg,1,U,0,train
9a85ff33-04d8-4829-8517-82303acb3b9a.jpg,1,U,U,train
93c80cea-55da-4ccf-99d7-9635fd58baf7.jpg,1,0,0,train
335fe83d-5ac1-476e-a09d-f5bc3c5d78d0.jpg,1,U,1,train
332ab1bb-98f2-47ff-9994-1b0039633885.jpg,1,0,1,train
91cd4259-a6b3-40c8-ab6c-08dc70a52750.jpg,1,1,1,train
329108ba-0fc1-4747-b940-75f5342def9b.jpg,1,1,0,train
d682a898-ec50-47a9-987e-7a8988c108e9.jpg,1,0,1,train
78783dbb-c834-4e61-b7ed-2465d21bda8b.jpg,1,0,1,train
04073242-1015-4128-add5-8193cf1d2fac.jpg,1,1,1,train
e9861931-491f-4257-a115-2e1ec618c964.jpg,1,0,1,train
41bf0c54-c987-4a69-bf82-cc0640b173f5.jpg,1,U,U,train
5119255e-b1cf-49ba-a5a7-30af93e002fd.jpg,1,U,U,train
f687221d-d175-4735-936d-712b5b874678.jpg,1,0,0,train
15004cb1-f989-4170-bb6b-1ebe84cd4cad.jpg,1,U,1,train
59c92b27-db2f-4763-aff8-533e61fb791d.jpg,1,U,1,train
f44a673a-3c3d-45d6-a15e-855f9b8b7a48.jpg,1,1,1,train
66d6fc8f-5140-4eee-afbc-bf339206e80f.jpg,1,1,1,train
caf131a6-039f-457f-8f84-a12a86006cc2.jpg,1,1,1,train
678cc56e-d581-4d9e-ace6-c86c9bcf55fe.jpg,1,0,0,train
c3bd43d1-0bef-4fac-b432-6fe686e7fdb7.jpg,0,0,1,train
5a701474-97cf-479a-9acf-03647d1222b2.jpg,1,1,1,train
ebab1494-4773-446d-ab0d-491d8301ad9c.jpg,1,1,1,train
55572afb-5de4-4b7e-a6fb-7251488a1ce9.jpg,1,1,0,train
e9731859-5b57-4568-97c6-ff34a46b099d.jpg,1,1,1,train
ce0a574d-7dc5-42ed-8d32-242d5d63426e.jpg,1,1,0,train
685c1560-0ded-4126-8c87-f13995cc5a24.jpg,1,0,1,train
7aeb0760-3d42-4120-80de-5fd59f7f8e23.jpg,1,U,1,train
b28af0a2-3fbd-4de0-99a8-3c32f7f57b61.jpg,1,0,0,train
6c917df2-516b-4d46-b270-d414116d19f6.jpg,1,U,U,train
71b9e5b7-aada-4c36-9ac8-90b3e1119ab8.jpg,1,U,U,train
11b9c46e-26af-486b-a4b1-2119e053ee52.jpg,1,0,1,train
fdea1ead-a0f1-45f5-9e9f-f6cf5b04e4e1.jpg,1,1,0,train
8a9fe81d-756f-4b0d-8b43-065d9e7cc920.jpg,1,U,U,train
b11d5ae4-65c7-448e-b7dc-c11cbff66c33.jpg,1,1,1,train
3ff6d283-f105-47e6-8157-f59cc86bec47.jpg,1,0,1,train
cfdd67a3-60cd-46d6-be6c-b85110394dca.jpg,1,1,1,train
7b8b2f8c-4207-452f-aa8b-989ba7d7bce7.jpg,1,0,0,train
92cdf16c-2cd3-4995-bd18-77b8c26c9cb2.jpg,1,U,U,train
6e4a23b5-b6ab-4849-81bf-d64381af9e76.jpg,1,U,U,train
c128f598-6486-4b87-8a00-107725df6048.jpg,1,U,U,train
87b9bd08-8b2f-49e5-9d68-9603d2fc5195.jpg,1,1,0,train
e1c8f41c-f26d-48d3-99fd-2ef86fdc4a4e.jpg,1,0,1,train
5b657475-5109-4f62-9745-3ef5d85d5e2f.jpg,1,1,0,train
f0d99e8a-3bb8-4a25-a421-6d480d0b0c3b.jpg,1,0,0,train
40319a7c-b227-4d0f-a5af-c2ea7a051659.jpg,1,0,0,train
930f0013-387f-40a3-877a-69804e619388.jpg,1,0,0,train
2f7643d9-ddbc-4f3a-903c-88ef0b70ccd0.jpg,1,0,0,train
e371289e-1954-4d62-8982-80085655ea42.jpg,1,1,0,train
58f970b2-5f46-4f56-942f-7d60bcf6dc74.jpg,1,0,0,train
8c7a3611-0651-4348-aafe-52746e396a22.jpg,1,0,0,train
a655ccf3-c39a-43cf-a031-07ff2f64db45.jpg,1,1,1,train
5c9bcac8-a405-4c3d-b64e-5d99df90b110.jpg,1,0,1,train
61105228-0845-496b-8373-0ed49a703f76.jpg,1,1,1,train
a316d125-7a2e-4dc3-8bc9-cd58127c0576.jpg,1,0,0,train
0651ca99-917c-453c-8899-72576190d95d.jpg,1,U,U,train
299f5501-ec23-4581-8e72-946299b21afe.jpg,1,0,1,train
5b2b3763-f40f-499a-8c64-8a71f565ff6d.jpg,1,0,1,train
93a86c0b-0f2f-4569-9838-a23da91d72e5.jpg,1,U,1,train
02e8a9da-d3aa-4d46-9513-e50eaf837c26.jpg,1,1,1,train
e0376a59-2420-470e-ba7d-95c676a79003.jpg,1,0,0,train
66526545-fa3d-40b6-9eb0-e86634f04649.jpg,1,U,U,train
1634db2d-a068-4f23-8b92-9b00fcd08bbe.jpg,1,0,1,train
9c51a044-6772-4e12-8684-b42040455bea.jpg,U,U,U,train
30145ff2-e45d-4824-90f3-c5b4bc057e38.jpg,1,1,1,train
12afe1b9-fb9c-4b61-8eeb-9c1bd6098c31.jpg,1,1,1,train
0292a00e-6301-4798-be42-8ba2d86fcae7.jpg,1,0,0,train
d46da28b-ff08-4a81-8eec-0af462a87ff9.jpg,1,U,U,train
cf6a8d95-6707-4412-860a-185b7163359e.jpg,1,1,1,train
2a3a08b0-42c0-4f0b-acc6-5cda681276bd.jpg,1,U,U,train
ac806ca0-6719-446c-8916-43a9a3fbb677.jpg,1,U,U,train
6b7edd79-2e04-45c1-b1c3-157320ca8c2f.jpg,1,0,0,train
088f79a9-4383-4e84-934e-bf67d1661836.jpg,1,1,1,train
80b65326-9cec-4213-9922-ddb251b6c444.jpg,1,0,1,train
8befc243-b470-49f9-96a7-03b991ad1428.jpg,1,0,0,train
8f26b214-420d-4868-b342-5632224237ca.jpg,1,1,0,train
283b0099-34d2-4bfa-a2fc-9030e46adee2.jpg,1,1,1,train
6254e5a3-c90e-4875-a185-354698136f7f.jpg,1,U,U,train
e3b6e570-e453-4ec2-87ce-2d28535f81b9.jpg,1,0,1,train
463dbb16-e97c-4352-bc59-782c0bf048e2.jpg,1,0,0,train
fd433783-459b-4cea-9977-85fd8184fae0.jpg,1,0,1,train
52b9195a-7e4e-479f-8a43-6897badf6e6a.jpg,0,1,0,train
758facc0-789f-49bf-9e14-e0c2900b790a.jpg,1,0,1,train
a42a0cd0-a774-450a-9861-887ba573589c.jpg,1,1,0,train
5cab4045-5e44-455a-858b-dd56eaaf9c9e.jpg,1,0,1,train
20d14a7f-561a-4267-bea6-2cfa12467218.jpg,1,0,0,train
d542b2cd-2740-440b-aee3-ab0a7f6516a7.jpg,1,U,1,train
04300e19-1beb-4fbf-a3c3-1e4ce2e38ca1.jpg,1,U,1,train
2276b719-17e0-4b26-95c2-0dc57167358e.jpg,1,1,0,train
a50f1cb4-bac4-42f3-913d-661a663af225.jpg,1,1,0,train
73f87dee-7926-4f55-a327-40f1807312fd.jpg,1,U,U,train
cc31aa73-2043-4e2b-8c54-0fe54fb6a1a3.jpg,1,1,0,train
93161b5d-1e60-4ac3-91fd-5068490c830b.jpg,1,0,1,train
d779f26d-d8c8-4b95-b3b4-879d951c1c0a.jpg,1,1,0,train
5c5a0b77-081f-4d4d-939e-f10fa7adf56a.jpg,1,1,1,train
00da633b-e2a2-4388-91b6-543abaa27a1b.jpg,1,0,1,train
a7cfd46f-62f7-4730-b57d-4373744b7f98.jpg,1,1,0,train
298ec46e-a46a-4a06-a044-cd8d868d8b40.jpg,1,0,0,train
c9c406f8-7faa-4a8a-9079-a16ebd7df54c.jpg,1,1,1,train
f60a633f-d068-43c8-8114-a9ffe8fcfb16.jpg,1,0,0,train
4f2331c1-0a83-475e-acb7-c81a2d0c373a.jpg,1,1,0,train
82d58a20-cfe3-491a-b544-127a5224e694.jpg,1,U,U,train
c12d8fd8-c6bc-466d-87b5-66b4b63dd913.jpg,1,1,1,train
ae5e226e-bff5-410d-aed4-c0073a9c0a1f.jpg,1,0,1,train
c06c9c83-ab3a-4f5d-ac1f-c75f132a2448.jpg,1,U,0,train
2e7eeb84-37f4-45a7-b4bb-926d36045db2.jpg,1,1,0,train
eb551710-47c3-484f-96ae-39e8cdf01148.jpg,1,U,1,train
9a9cb705-b01c-42a6-a22a-07903d629c88.jpg,1,U,U,train
ef4d37a3-ae04-4a2d-a8b6-7364614e0e15.jpg,1,1,0,train
16e33598-a689-4e76-b417-1334649e1e31.jpg,1,0,0,train
fb8477a8-2166-4e21-a1f1-e85c7a38a370.jpg,1,1,1,train
c8c1fe52-be4f-4c1e-8b76-1dc57cd699ce.jpg,1,1,0,train
48c3be11-ee14-41f1-8d7d-3a5b03875785.jpg,1,0,1,train
a42eb8df-71d3-4901-b0f0-385a1bae0779.jpg,1,1,0,train
150fa5d4-300b-4c9d-84d2-b18e00711da1.jpg,1,1,0,train
829bb82a-d5a2-4f54-99e9-0997359e51bc.jpg,1,1,0,train
cc402e19-9526-4f2e-bf88-15658ee293c3.jpg,1,1,0,train
31c31488-2f19-490a-936e-74bd0b27f648.jpg,1,1,1,train
65d4c05b-72ce-4c94-b87a-bc7a118bcceb.jpg,1,U,U,train
74c32e6d-8b64-4bad-8b8d-418c3f1f569f.jpg,1,0,0,train
db010c03-691d-4184-893f-6c3124be49b6.jpg,1,0,1,train
fe6b23c4-9915-454c-b7da-1eda005e3290.jpg,1,1,0,train
cdfcd0a3-0806-463c-b900-fc2a2195ab98.jpg,1,1,1,train
7b20dc42-46f1-497f-8dc1-18eff517a49e.jpg,1,1,1,train
0b918d10-dd2a-4c8a-96dd-7bc40f15688e.jpg,1,1,0,train
f8b21c86-d600-4933-a271-daacbda6d3eb.jpg,1,0,1,train
869e3d87-2fd0-4b23-b911-1c36b604943e.jpg,1,0,1,train
4bb71e3c-2c86-4f0b-a308-22fcc68fd063.jpg,1,0,0,train
d7de2785-47f8-4232-a9cb-d8359187d488.jpg,1,0,1,train
ac0091c1-4ad2-45e2-afab-5eebba8f900b.jpg,1,0,1,train
ab21a9f7-1cd8-488d-b8cf-225f5ee45769.jpg,1,1,1,train
42a685f5-6340-4f89-bf3d-4876563d3b7f.jpg,1,U,U,train
2186a20d-839a-4e1d-acc2-b3c6cea9a732.jpg,1,1,0,train
a851a592-22ad-4ed8-8dd0-d1ce98b87422.jpg,1,0,0,train
abaa0736-7af5-436c-a9f2-b81f2b46a6f0.jpg,1,0,0,train
706f36af-01b9-460b-ae73-7b3d777c1070.jpg,1,U,U,train
6073ea6c-8ed0-4709-80dd-61fe674af53c.jpg,1,0,1,train
000acc4e-1d03-4745-bc2b-91c140606375.jpg,0,U,U,train
25355d4f-f3f3-4798-bccd-a247551e2735.jpg,1,0,0,train
06a0beb3-d77a-407e-a76c-e865d696f212.jpg,1,1,0,train
cca595e6-8b99-4b04-b5f5-ab5f6ad80133.jpg,1,0,1,train
d9e72d98-9701-4e45-a140-ef8a2c839b44.jpg,1,U,U,train
a868735b-fd9f-47c1-b67b-dbae5fb09400.jpg,0,0,1,train
b05ea759-b207-40c0-961e-4148b87738be.jpg,0,0,1,train
bae08612-9f22-4dc0-8063-cc7e88ec81c4.jpg,1,U,U,train
cfbd0e89-d0d0-47b1-8fd0-4a5aaad79476.jpg,1,U,U,train
b41ab055-dd7a-4d7f-9525-94e778ec5401.jpg,1,U,U,train
af3f6e4f-c2a8-4515-8df2-acf63071b8da.jpg,1,0,0,train
c4dc2f0b-421e-452f-bf83-2a16ec22f39c.jpg,1,U,U,train
6e19e599-f8f5-4e51-befb-9e84c60c8834.jpg,1,0,0,train
723b7a10-b313-4988-b3c4-aeba68c88c51.jpg,0,1,1,train
7d70da91-5694-41c4-acc3-d2748df482fd.jpg,1,0,1,train
529809c2-eee0-4737-b508-498bc016d3f8.jpg,1,0,1,train
0221f623-6724-4477-8c0e-d7782f98ca8e.jpg,1,1,1,train
ccb27d58-d9c7-42f4-80e8-4a7271f069c8.jpg,1,1,1,train
50a69a7c-9e66-4dfb-a392-fb20a71909e3.jpg,1,1,0,train
c1c97f6b-c43f-4105-99b9-e4f37d9a41e6.jpg,1,0,0,train
8d04bec0-f953-4bc5-b779-e2cef68802eb.jpg,1,1,1,train
6da2a017-f933-4ebd-bc90-32fd0a96a5c9.jpg,1,0,0,train
b19f7835-81a6-4900-b97d-259070bfe95d.jpg,1,0,0,train
a352499e-775b-4ca7-9542-5d58b075b04c.jpg,1,1,1,train
f9b7081e-2cb5-4822-bc5b-b35299aa48f3.jpg,1,0,1,train
2d0c850f-ba22-4b70-bfff-d41304d267c3.jpg,N,N,N,train
7229f6f3-31ba-45ca-9a94-f3f927c22c91.jpg,1,0,1,train
12ed243c-1f27-4133-a2b1-7b7746853e22.jpg,1,0,1,train
8eb4d563-1e37-477b-a180-39901cfc83cb.jpg,1,1,0,train
d9b9b894-a7d6-48bd-b742-14c146a0806a.jpg,1,0,1,train
2109093e-7987-487d-8236-9240314a2aeb.jpg,1,U,U,train
edc83894-8f99-41f0-8983-1063a1bcda3f.jpg,1,1,0,train
c6be039c-56d6-4cc8-8d37-959bde0f27ca.jpg,1,1,1,train
11d8b81d-288e-4092-a816-f42810284f96.jpg,1,U,U,train
ce6a3263-c046-490c-8668-d5ad82e93f13.jpg,1,0,0,train
498c75fc-691c-46da-8bd5-3e5dd7746f17.jpg,1,0,0,train
b12053e1-2d7a-4982-88e0-bbd6f8ebe714.jpg,1,0,0,train
de56440b-a093-4565-8a8d-5a7165d9b7da.jpg,1,U,1,train
2b036c34-c5ab-4daa-898c-f59c021f0b28.jpg,1,1,1,train
8b938f70-b20c-4917-9e95-68a0d215bddc.jpg,1,0,1,train
c1e8073e-f853-4659-97fb-b8752d1b25ac.jpg,1,0,1,train
a7d09e8d-051b-45e6-a51c-1592bd93d9f1.jpg,1,0,0,train
999ea0ea-bd54-4ed7-8e5b-4dd3dca670ca.jpg,1,0,1,train
3a90dec6-cf10-47c1-8c03-ec4ac4fd5156.jpg,1,U,1,train
823267b5-412b-4472-ae91-5bcb1b0da488.jpg,1,1,1,train
1c20528b-bcac-4a8f-a8d9-5b776c7c9b05.jpg,1,0,1,train
ac26e54d-a33d-449c-a44b-fc469508ecb7.jpg,1,1,1,train
d7ebddb4-d54b-426c-a826-a396c2e6693e.jpg,1,1,0,train
8dd5f455-ec6d-4d1d-9e0a-98d6cc96cefb.jpg,1,0,0,train
2d0a0534-d322-4abd-be95-f4afa931467a.jpg,1,1,1,train
50aaedb8-4cf6-4005-8cc7-9eb64ab7f7d8.jpg,1,0,0,train
05e5b2f8-fa0b-4d14-bbfd-c4aa9b8bcae5.jpg,1,0,1,train
8befa80e-4920-47b2-8d9f-7ba4b41fc05d.jpg,1,U,U,train
73db2c82-816c-4df1-874e-a93d2ec79e63.jpg,1,0,1,train
41287987-9e0a-44e5-bf9e-7cedd4b69f54.jpg,1,0,1,train
7b63e211-19ca-4219-aebb-7ab1dc500883.jpg,1,0,1,train
0299b90e-2d47-477f-983b-bda78c23ef2a.jpg,1,0,0,train
d0d01701-e77c-43c6-83b3-7249b3519ff3.jpg,1,U,U,train
6147f6f0-88fa-45b4-9372-c9d69419d4c3.jpg,1,1,0,train
1a1c9455-b570-4fb9-a6fe-f8b7756826be.jpg,1,U,1,train
18bf822a-6ca2-4ecd-a118-0e76c00d7337.jpg,1,1,1,train
8f83661d-2aee-4b8e-9aec-15f49045a251.jpg,1,U,1,train
35a83862-737c-4527-97d1-ca3e78ab7892.jpg,1,1,0,train
fafd14ff-7ea9-4004-ab36-b3bd1784c1df.jpg,0,1,0,train
2a2958ae-d1b1-42be-bf55-49c4f8bc5b50.jpg,0,1,0,train
9e4e025c-eb66-46b2-bafd-d47c160efae6.jpg,1,U,1,train
040943e4-06f8-4b7c-beeb-7b7a8a71b515.jpg,1,1,0,train
d41dadf9-7c41-4d17-81cf-709d6265debe.jpg,1,0,1,train
b87d4705-6530-4dde-922c-9962aa8a638f.jpg,1,0,0,train
6093f9bc-c596-4a40-b3d3-86995fcb82f9.jpg,1,1,0,train
4d3ba8c2-d27f-4afe-855c-7b54ffa191b0.jpg,1,U,1,train
a5ad0283-b2d5-4268-830a-e2060ce44768.jpg,1,0,0,train
ed416d24-8fb9-4d14-8c00-a9d90dea785d.jpg,1,0,0,train
9236ae88-1469-4e45-9503-b7da04b71cc3.jpg,1,0,1,train
47de6082-7a3f-4025-bf1c-d21f713dc78e.jpg,1,U,1,train
4f315531-61ce-424e-aacf-568b7ffa0325.jpg,1,1,1,train
dfbfe4b3-6bbe-4eda-b465-2499e07e0cf9.jpg,1,1,1,train
d360e8a3-7045-4784-bb52-00c15b8ab5de.jpg,1,1,0,train
1306dc62-2995-4910-831b-f9ac66c144c9.jpg,1,0,0,train
f3ae7e03-9218-4966-997b-b7c64d1dba12.jpg,1,U,1,train
f9147254-1a3d-481d-adb3-17d586bcceda.jpg,0,1,1,train
914e6d60-f1e2-4a5b-9180-a8b52f29349c.jpg,1,1,U,train
e03f9a15-1cd9-4382-a96a-9630f4ff5812.jpg,1,U,1,train
b9173492-f578-41d4-8fa4-4894e11bcc46.jpg,1,1,0,train
ed4da92c-61e2-42a5-be28-63f4cbd4be6e.jpg,1,U,1,train
3df13754-78ce-4415-87b7-76ede0e17342.jpg,1,0,1,train
b460e6b7-8bd2-4725-84d3-1cc34857b721.jpg,1,1,1,train
80cf200e-4b0d-4894-8a69-9c3b59c30b25.jpg,1,1,1,train
c1c9d7d5-b189-49a6-bb79-3a666e9cbca9.jpg,0,1,1,train
4ae50b7a-d1f3-4b5d-8b4e-4986e65c6fc5.jpg,1,1,1,train
d8826927-7718-4af4-9b46-61b1bf5fa416.jpg,1,0,0,train
5830ea43-c130-44fb-972c-bb25ad3570ec.jpg,1,0,1,train
a5274d6b-fafa-47df-b176-695aaa27fbcc.jpg,1,0,1,train
083d0a57-936b-4ca1-bf5d-4d5a023d65ac.jpg,1,1,1,train
00664c1c-38e8-4101-bd7f-931aae5327ee.jpg,1,1,0,train
1a3a0866-1979-49a2-a7d1-4e50459fb958.jpg,1,1,1,train
cc69fa4f-1574-47f5-ad8f-fc690d7e368d.jpg,1,1,1,train
7df6eecf-6f5d-412a-826b-46a35ae9b6f6.jpg,1,1,1,train
dc08dd72-a12f-41cb-8bcc-24f94fb940c6.jpg,1,U,1,train
70c57a91-f72f-4325-829b-1fdbc8dbebe5.jpg,1,1,0,train
59a2967f-070a-4044-badc-c575fb3c6a32.jpg,1,0,0,train
c16e2dd8-592d-4a77-a35e-db7e838e29d1.jpg,1,U,U,train
5c1b5f17-19b2-4a0e-9224-a3b9bf244da9.jpg,1,1,0,train
f1df73c5-657d-4146-a71e-31847c0c4d78.jpg,1,0,1,train
a8a8fe9b-3d71-4af2-a827-fd51e6105982.jpg,1,0,1,train
b73c18ad-11ba-43b3-8d86-a9b1fdb523c2.jpg,1,1,0,train
be02c797-ea80-40e0-9c0d-ca7cb226019c.jpg,1,U,U,train
6366eb86-c117-4060-af7a-455c42ab8d4c.jpg,1,U,U,train
5841e7de-83fd-4dc9-8640-6ff36136ff6a.jpg,1,0,1,train
b8c44657-afbc-48c9-9c53-f87a208e1c12.jpg,1,0,1,train
e16a547a-ac64-40d0-bdbf-8c39dde5afe6.jpg,1,0,1,train
22cea1f2-d3da-407c-8fad-5e205a7ea87b.jpg,1,1,0,train
6d5f2cdf-e74c-472b-82bc-9a25b05f4e89.jpg,0,1,0,train
57890fbc-b0ad-4bf1-93d5-d18ab8f580ba.jpg,1,1,1,train
e0661ea4-6b07-4fc1-a2fd-33548dfff69b.jpg,1,0,1,train
93a84293-fdf4-44a8-b7c9-7cebeef4f6e7.jpg,1,1,1,train
ca67ba9c-fbed-439b-acf1-e72e3695eed5.jpg,1,1,0,train
1ccdba8c-0058-436e-823b-8b2618b581ba.jpg,1,0,0,train
816b880f-f9be-45f9-8823-b52ad46ffaa1.jpg,1,1,1,train
0a9c26ec-90a9-48a8-afd5-e01e6d5bc069.jpg,1,U,U,train
56f173fa-6463-4d8d-adb8-cb5e592dbbad.jpg,1,0,1,train
14288124-e5fc-474e-803e-d5fd8ea28d48.jpg,1,U,U,train
2c24aa74-2dd8-4d59-b711-d6bdecd92da2.jpg,1,0,1,train
d8869134-d9cd-4c88-ae83-a7fd3cf1cb49.jpg,1,1,0,train
e27c4e09-0c1b-468a-afb5-076cbea5b94a.jpg,1,1,1,train
bfecb852-4a1e-407f-b19d-9d714c9842d2.jpg,1,1,1,train
7f807b25-76ae-47fb-8f83-43a6f2598229.jpg,1,1,1,train
4a49b4cf-1eac-444f-8def-fa03269aff91.jpg,1,0,1,train
891da32a-3da0-4f78-ab47-2c8db0b247c3.jpg,1,0,0,train
bff2ae0e-bcb0-4a7f-9a7f-00694618d4c2.jpg,1,1,1,train
9363880d-3d89-4c18-bab2-79fe3ebd8b79.jpg,1,0,0,train
3f57fe9d-edc9-492a-8366-8554034eac46.jpg,1,U,1,train
561dcbee-0f81-431f-8583-128cbaea6cb2.jpg,1,1,0,train
2d2da1d8-0dfd-4ac4-8078-32341d152db8.jpg,1,0,0,train
18fbe1cd-13bf-49cf-b517-3be2703b7b37.jpg,1,0,0,train
0f611e56-a14d-4d47-83d4-370e9043cf11.jpg,1,U,U,train
6ec9f9a9-c78c-4dc3-9593-54b78153b51f.jpg,1,U,1,train
d9815464-9958-4b08-bdf0-8a5a3f336313.jpg,1,1,1,train
1e29eff5-a84a-4db4-b741-325870936c5c.jpg,1,0,1,train
9f26e99e-3f50-4ff3-be2c-c3caa0501ec4.jpg,1,1,1,train
28c11ee3-e763-4823-b884-4db02dc7011a.jpg,1,U,U,train
0a213753-cfa8-4a20-a49f-1224f196d056.jpg,1,1,0,train
756c1104-38b1-4d95-ac90-7b9f7f1630ba.jpg,1,0,1,train
8bd1aea2-d474-43e8-a083-1adcd74fef32.jpg,1,1,0,train
