file,leaves,whole_plant,fruits,flowers,reproductive_structure,time,buds
b95c4c41-2444-47c5-8e83-a720c76596d1.jpg,1,1,1,0,1,96.74177358297516,NA
b983e20d-306d-4fb5-8db5-a7ab9600fe63.jpg,1,0,1,1,1,146.68942162304756,NA
b99b134f-8975-48ac-9e76-8269d74f2666.jpg,1,0,1,0,1,10.014836625000044,NA
ba36d306-139e-4fe7-b78e-9a8a92b2a725.jpg,1,1,0,1,1,86.45666837596764,NA
bac350c3-4ebb-45bf-a31a-214e10674480.jpg,1,0,U,0,1,199.0123229589717,NA
bac9de66-2fbe-4cb8-a549-42f562ff5916.jpg,1,0,0,0,0,4.914406500000041,NA
baf8ecb1-9096-4656-9675-c37be5143529.jpg,1,0,1,1,1,56.06471637498999,NA
bb1a5dbc-c5ed-49bb-8590-9b4e3e822687.jpg,1,0,1,0,1,18.74143237499993,NA
bb379b55-857f-4c2a-9b13-bbf3a78c0f1c.jpg,1,0,0,1,1,40.18824462600924,NA
bb4f13a8-0a7c-42fa-b114-c36a4ae3fc1e.jpg,1,0,0,0,0,47.3040513339879,NA
bb504275-83e6-4d73-bc96-5f8d5f5d4992.jpg,1,0,1,0,1,42.6069030839908,NA
bb7ab0e0-9fd9-4b5b-810a-a18fc86ac001.jpg,1,1,0,1,1,9.500512709000075,NA
bb7c6445-a5fd-4e0b-bd51-09c71a140049.jpg,1,0,0,0,0,2.0997092089999114,NA
bb8ee263-6b4c-40bb-8353-ca3d378a2b05.jpg,1,0,1,0,1,3.780103249999911,NA
bbbd752a-54a8-43d9-a70c-6adaf0edbf1d.jpg,1,0,0,1,1,13.598325041999942,NA
bbfc1d12-4fda-416c-8a1c-78e783e407bc.jpg,1,0,0,0,0,5.940517375000127,NA
bbfeae80-2a3e-4250-8c2b-39d274e7b8e9.jpg,1,0,U,U,U,59.31868604100168,NA
bc2c1545-08ff-45d7-af0c-4b8a3d22754c.jpg,1,0,1,0,1,17.524202083999853,NA
bc3da262-aae0-4a1a-82e3-9b18f4b91a5b.jpg,1,1,1,0,1,113.94086754101,NA
bc6ec007-1517-4ec5-b293-e8ed990b71a7.jpg,1,0,1,0,1,3.5834498339997936,NA
bcb6eea4-2af4-4a47-afe9-94a92663aad1.jpg,1,0,1,0,1,49.70808137500876,NA
bce74cf6-fde3-453f-92da-21e4ceb663ef.jpg,1,0,0,1,1,79.96064587501314,NA
bd6671fb-375c-4c35-9962-4eb5de6202b7.jpg,1,1,0,0,0,81.43005912501576,NA
bd6bde10-3704-4f54-96aa-394c53673584.jpg,1,0,1,0,1,113.08228020802083,NA
bd88d2c9-d803-4c58-9c26-36e36f5fe112.jpg,1,0,0,0,0,125.5135245829963,NA
bd9c85f0-24da-4a06-8b6a-a2ae847444e5.jpg,1,0,1,0,1,8.402744582999958,NA
bdfb6057-2d91-4570-b13c-55310cd7defa.jpg,1,0,1,0,1,84.58553258404277,NA
bdfc2913-8202-4cb3-b760-86f77bb80cdb.jpg,1,1,0,1,1,7.613113375000012,NA
be46e7ba-bbb9-4294-84cb-f60b398e65d9.jpg,1,0,1,0,1,134.2839614999782,NA
be7256ae-46f1-4dd4-b7a3-6550476bfdc9.jpg,1,0,0,1,1,81.44063529200503,NA
be848a2c-36ff-4166-b777-8f90ff8f9eaa.jpg,N,N,N,N,N,1.1981618749998688,NA
be948e36-49a7-4bb9-b438-3b637b2bb5a1.jpg,1,0,0,0,0,16.635503749999998,NA
bea0bdaf-1c89-40a8-9fac-07ced9364572.jpg,1,0,1,1,1,100.46418233301732,NA
beba2b60-07a9-4f42-b66f-0613c6b2f785.jpg,1,0,1,0,1,462.2697801239922,NA
bf79401e-be3e-411c-947d-e28a9f19a888.jpg,N,N,N,N,N,1.5650816659999691,NA
bfe2c5de-d65d-4a9f-b534-97bc2c6f1452.jpg,1,0,1,1,1,4380.186317792977,NA
bfe5d776-f9f3-4847-b28f-e65bdd39ac59.jpg,1,0,1,0,1,160.87064620696287,NA
bfe7dbce-2ce8-4020-8a37-0174d0188b69.jpg,1,0,1,0,1,4.913743374999967,NA
c0015766-a5c7-4be1-8cb9-5e3f9ab6177c.jpg,1,1,0,0,0,7.694074750000027,NA
c051b3ed-d72b-4bc6-91c8-ebc964c3f1ae.jpg,1,0,1,1,1,514.8321453329886,NA
c060486f-6f6b-48e7-af83-f593678570c5.jpg,0,0,1,0,1,155.31158316603387,NA
c08cce8d-036f-4479-8194-421d2092dc12.jpg,1,0,0,0,0,3.6899956249999377,NA
c12032f7-c054-41f3-ad2e-7c4b561d0b22.jpg,1,0,0,0,1,51.37747016603157,NA
c139e0e7-5a4d-46d5-8bd7-591b2249c4f2.jpg,1,1,0,0,0,4615.48338983203,NA
c1583e0e-7f33-4221-8ce0-583ef7ed0712.jpg,1,0,0,0,0,11.309659208000085,NA
c158b918-cfd8-43f7-9132-c835098f46b3.jpg,1,0,0,1,1,43.61608804198295,NA
c1731fa7-6eef-4e97-bf1a-60c6cd0908b8.jpg,1,0,1,0,1,54.26327383299736,NA
c189aadf-548b-411c-97aa-f7a04602e597.jpg,1,0,0,0,1,172.7489072910074,NA
c1b29bbc-a6ff-41e4-84d8-cc95fa8574c2.jpg,1,0,1,0,1,6.394190416999891,NA
c1bfaf30-3224-46fc-b943-d1e5a7736ee5.jpg,1,0,1,1,1,491.0873527079749,NA
c1d99073-8433-4e57-8ca5-f8850f164e22.jpg,1,0,1,0,1,56.53499779300017,NA
c1ec968c-09a6-4e71-8afe-bf138e652f98.jpg,0,0,0,1,1,41.96213487500006,NA
c2a8c1d3-a94a-47b9-8778-c33f35cde52a.jpg,1,0,0,1,1,200.354287875,NA
c2ba8e52-c5a3-4cca-a280-f6eeba3f7c73.jpg,1,0,0,0,0,9.643095583000104,NA
c2fbe894-b150-494b-a9f5-5e4bfd9e8474.jpg,1,0,0,0,0,7.023157250000168,NA
c32e862d-160e-4a92-9e89-07f6d2fcc71c.jpg,1,0,1,0,1,4.180631042000186,NA
c352266d-1739-4abe-947f-1f009edf8903.jpg,1,0,0,0,0,9.11932374999992,NA
c36c214d-5f79-40db-9d4c-187c5a6f9afa.jpg,1,0,0,0,0,26.81839020899997,NA
c3af2f9c-0724-4f01-b00b-c7ba4683b760.jpg,1,0,U,1,1,314.83554845701406,NA
c454d5d2-88d9-4276-97ef-b73458f21903.jpg,1,0,0,1,1,452.6691320010442,NA
c474ae48-b23d-4106-a59b-58bf4838c183.jpg,1,1,0,1,1,81.84353341699989,NA
c495ede3-9ded-4b66-9652-d3c7ff2f08c0.jpg,1,0,1,1,1,13.351180042000124,NA
c4cb5755-25e5-498e-9ebe-318073c9b2cb.jpg,1,0,U,U,1,144.4689939580154,NA
c4d3ec31-c055-4b34-96bd-5861b2a31540.jpg,1,1,1,0,1,617.029638792,NA
c5791326-34ef-4363-988b-bf5aff39b7a3.jpg,1,0,0,0,0,14.211491042000034,NA
c61a5302-5e34-4380-a205-ddaa8b3456c6.jpg,1,0,1,0,1,116.51154112500105,NA
c654feeb-0876-4445-90ae-14a6d82cbad1.jpg,1,0,1,0,1,11.55374204199984,NA
c69e3acb-7d68-46b1-845b-32280e63b023.jpg,1,0,0,1,1,472.5944343330002,NA
c6a0445c-a1e4-4970-99c3-e9425380d47f.jpg,1,1,0,1,1,725.7506986650174,NA
c6b282c0-3cfa-4af7-a982-89c3aeb4f79e.jpg,1,0,1,0,1,5.074022999999897,NA
c6bfb222-04cf-4d7e-b4f7-3058129799ad.jpg,1,0,0,0,0,28.48391320800033,NA
c6e328ca-b224-49e1-b58d-c6ea643b250a.jpg,1,0,1,0,1,37.08771275000004,NA
c707271f-825d-42a9-81ce-6e5ca5f1c67c.jpg,1,0,1,0,1,403.2158610829031,NA
c7234fdc-4049-47ec-b96e-26f653defa6b.jpg,1,0,1,0,1,5.04698595800005,NA
c735a43f-36f4-47dc-b5db-e0d1a75ee9ba.jpg,1,0,0,0,0,6.268320915999993,NA
c76e1ae8-e761-4175-b4c6-d1bbec4e3c06.jpg,1,0,U,U,U,253.8225603739486,NA
c797673a-8cf1-479d-bbf3-4ed42ced2a8d.jpg,1,0,1,1,1,29.39643266600001,NA
c7cf803b-f46b-4338-86b6-60dbc518838b.jpg,1,1,0,1,1,35.48042762499995,NA
c7d09b29-75f8-4358-8525-3a85b3ea5cc9.jpg,0,0,1,0,1,92.5669654169826,NA
c7fc8528-36ec-4802-9d30-aeb245938bf9.jpg,1,0,0,1,1,181.73354275,NA
c826c04c-4fe5-4ba1-bf46-58f585cd1251.jpg,1,0,1,1,1,184.8827985440014,NA
c8446a2e-89af-42b0-a693-dd29f251752b.jpg,1,0,1,1,1,214.77980395800023,NA
c85d6e16-3ec5-4252-a0f5-202fec8234a0.jpg,1,1,1,1,1,8.257027750000134,NA
c873d816-5e72-4a44-af6f-14b49567bec4.jpg,1,0,1,0,1,7.932524457999989,NA
c881ceca-1a96-43e3-84c0-6ccdba2e0ca6.jpg,1,0,1,0,1,16.215397999999823,NA
c89a30af-2112-4cf2-9b69-87b7e5d74586.jpg,1,0,0,0,0,7.1239444999998804,NA
c8a8b18f-a0bb-4174-8ca8-37544d517055.jpg,1,1,U,1,1,411.0414802500786,NA
c8b46939-8b99-4456-b9b3-9397a6f8e30e.jpg,1,1,1,0,1,66.82854170900009,NA
c8db003c-a82f-4007-aa23-f4333026ed26.jpg,1,0,0,0,0,30.674279124999885,NA
c8e81437-505b-4e30-9a19-5421f171973b.jpg,1,0,0,1,1,31.94842791700012,NA
c8f2d3a7-b8cb-476b-9daa-36ff5b9b9c1a.jpg,1,1,1,1,1,30.63381970799992,NA
c907c0ea-bb54-4366-8318-b057f5cf4237.jpg,1,0,0,0,0,2.3444875830000456,NA
c9503475-217d-435a-9113-00f641e78e91.jpg,1,1,0,0,0,29.603112709000012,NA
c95054a4-3430-4d95-81cd-01d30e142bba.jpg,1,0,1,0,1,7.995124250000117,NA
c964f94d-7410-4ee7-b351-80c3d6b6f944.jpg,1,0,0,0,0,6.097309124999811,NA
c9b5a19d-3237-469c-9174-5b9890c8d18d.jpg,1,0,0,0,0,8.692332958999486,NA
ca24ccce-b2b0-41d4-8671-8d50feab2413.jpg,1,0,0,0,0,23.461025916999915,NA
ca48080d-8e6c-4729-9b02-07574866b344.jpg,1,0,0,0,0,40.52611375000015,NA
ca672df2-ccbc-4481-aa98-ca2eccedefa6.jpg,1,1,1,1,1,8.793356083000162,NA
ca8f98dc-8b76-464b-b7fc-b48a37fe245a.jpg,1,1,1,1,1,277.72434787601014,NA
caa3c188-1787-4995-be0b-70a9adeded81.jpg,1,0,1,0,1,7.956444000000374,NA
cae646da-1af2-4f48-ac1b-dfe619034238.jpg,1,1,1,0,1,272.16579408199186,NA
cae747a4-8011-499d-8bd0-47784993a324.jpg,1,0,1,0,1,51.64181837500018,NA
cb0b47fe-fe6f-43d9-a5c0-d1d0a3d5059d.jpg,1,0,0,1,1,68.9017702909905,NA
cb118613-5961-4128-9299-84bbbbdfb6e6.jpg,1,1,1,1,1,16.141810790999898,NA
cb630845-c724-4063-a50f-1e396c236217.jpg,1,0,0,1,1,38.40476229100023,NA
cb984283-dd67-402c-a1c0-924c4565ae7a.jpg,1,0,U,1,1,42.76391000104377,NA
cb9d9ac5-b0d6-4328-a147-330646aa1e92.jpg,1,1,0,0,1,996.0269969179416,NA
cbb84d1e-62d6-4b51-a182-33d8ab0b5a1e.jpg,1,0,0,0,0,5.979908124999838,NA
cbc1a380-ae02-433f-a309-43d69ac06687.jpg,1,1,0,1,1,174.49344574999986,NA
cbcb69eb-a7ba-4727-91ba-6161c146eb69.jpg,1,1,1,0,1,108.30000495800824,NA
cbfb5df7-aaca-47d0-b86e-d9c5a57713fb.jpg,1,0,0,1,1,16.07263495899997,NA
cc0fe286-6992-47df-8a1e-6e3089d640dc.jpg,1,1,0,0,0,10.02312724999956,NA
cc14c2ac-1dee-4a5a-9571-b64581fee121.jpg,1,0,0,1,1,141.7058569990395,NA
cc3cac83-0c2f-445f-8b0f-a3c6e857636b.jpg,1,0,0,0,0,6.510057041999971,NA
cc95e524-2134-485b-982b-7c8f0aea0d32.jpg,1,1,1,0,1,33.553523792000306,NA
cc960777-bbfd-4daa-b543-f6c2d42411a0.jpg,1,0,0,0,0,3.099139040999944,NA
cc9836a6-1206-4674-aef1-44686f5c4661.jpg,1,0,1,0,1,47.67932674999975,NA
cd09aa71-78f8-4e4a-8b2b-cd36ce0811f2.jpg,1,0,U,U,1,425.1403852509052,NA
cd30303c-edcb-4b3e-b17a-19f22aa06e03.jpg,1,1,1,1,1,8.22549145899984,NA
cd30ae12-869b-4a30-b6c2-913b6d40e302.jpg,1,1,0,1,1,64.97121458300353,NA
cd3f4184-9dfa-417a-a757-e60ffc5adace.jpg,1,0,U,U,1,149.83321820900346,NA
cd525554-5652-437e-b66e-5895c2ce30d7.jpg,1,1,0,1,1,337.8584207070912,NA
cdd3dd14-9475-4bd4-8150-8c635f156b53.jpg,1,1,0,1,1,15.774856916999852,NA
ce1744ba-2b73-422f-af19-c8b21335d21b.jpg,1,0,0,1,1,151.33678674999965,NA
ce32d5b3-3925-495f-b5ee-a80a38677ffb.jpg,1,1,1,0,1,134.24898520801116,NA
ce544a8b-d39e-4cc8-a644-317985fe8c2d.jpg,1,0,0,1,1,28.7996631660003,NA
ce5aed65-0e63-42a6-8528-0cec2c351eba.jpg,1,0,1,1,1,41.4496188750004,NA
ce6f74cc-0e36-4a5a-a5e5-5541eb037f5b.jpg,1,0,0,1,1,6.603131290999954,NA
ce7516c7-2047-43c7-a69e-9ad2d632bdbf.jpg,1,0,U,U,1,113.07912345895328,NA
ce82cd35-d0d9-4a2f-8df8-f34db7f2d0cf.jpg,1,0,0,0,0,45.95911345900686,NA
cef1c13e-c3d7-410d-b328-8b01a91d2b89.jpg,1,1,1,0,1,117.79170574999851,NA
cf00d0a2-74d2-486a-891a-d901f5901959.jpg,1,0,1,1,1,26.89349462500013,NA
cf7de66e-8cf1-4d54-a227-e95bc4fd58c2.jpg,1,0,1,0,1,75.11030470798596,NA
cfb639a6-0f37-408e-88ba-f7c92a0a8f4f.jpg,1,0,1,0,1,7.927238791000036,NA
cfcc75a1-6c84-49d3-be75-dc894eaf0bc1.jpg,1,1,0,0,0,5.512104624999665,NA
cfd5f563-802b-4e82-8660-33bb103bef2c.jpg,1,0,0,1,1,28.657876374999432,NA
cfdffdb4-631e-482b-b690-59e0ecc3d1e8.jpg,1,0,0,0,0,3.254305375000058,NA
d00a71ce-1c84-4f5a-b93c-1aba9e1b3373.jpg,1,1,0,0,1,63.09820699900001,NA
d00f324d-e1fa-4761-b2ec-cab7e1614ef9.jpg,1,0,U,U,1,192.7011989999969,NA
d010e961-69fd-4deb-aedf-09d7518a6ec9.jpg,1,1,0,1,1,43.264563791000455,NA
d014ae61-0b0f-4634-9d74-22de2e9eb990.jpg,1,1,0,0,0,168.5343810840386,NA
d032291c-7b5e-462e-aa2a-0054063731a2.jpg,1,0,U,1,1,321.6307607098952,NA
d0605b82-d2f9-4d1f-beaf-d80acf3f595c.jpg,1,1,0,0,0,125.6768704989804,NA
d0893a37-be9f-4853-b44d-03caa4d1edbd.jpg,1,0,1,1,1,5.907396207999682,NA
d0ad8a92-65a4-4114-8198-b36c5ce732c6.jpg,1,0,1,0,1,74.96704216599983,NA
d0bdb4a9-04a5-48e8-b993-a9afdf783d9a.jpg,1,0,0,0,0,9.64673166600005,NA
d0c43f10-2493-48f5-95d9-a8ea8beedbb8.jpg,1,1,1,0,1,92.55038758299588,NA
d100453e-6e05-465e-b784-7396e672e282.jpg,1,0,0,0,0,9.068406165999932,NA
d121c355-4a33-468f-a645-9631a2b553be.jpg,1,0,0,0,0,3.4358972910004013,NA
d141a526-86b2-4529-8feb-a91f6ad4752a.jpg,1,1,0,0,0,15.99521570900015,NA
d16e8c6f-c156-4a68-9391-331b42bf1538.jpg,1,0,1,0,1,12.180474624999988,NA
d196cdd2-f453-4793-8315-08567dec0da5.jpg,1,0,U,U,1,258.5247427500326,NA
d1e01668-cadc-47b5-9679-5e6b83be1a26.jpg,1,0,0,0,0,160.29388529300013,NA
d278367a-4329-49c5-86f5-3d03cd30c9df.jpg,1,0,0,1,1,6.817677374000596,NA
d2ac2980-ff9d-45ce-ad6c-20d4bbeb10f5.jpg,1,0,1,1,1,692.248783415017,NA
d2b249da-4fc1-4040-acad-3e21b3ebaea0.jpg,1,0,1,1,1,10.560105374000614,NA
d35ec9fa-5765-46d5-b5a7-03cdee200bb1.jpg,1,1,1,0,1,17623.025320874032,NA
d3dfc09b-c8ea-4208-a470-0e54d79c642f.jpg,1,0,0,1,1,13.907287624999752,NA
d42e5c13-4f6d-495c-b579-debf86e89328.jpg,1,0,0,1,1,11.04803908299982,NA
d438315e-853a-4b69-8692-b4cd824e344f.jpg,1,0,1,0,1,81.293275,NA
d43ccf6c-c186-490b-98d2-a3c9d83facae.jpg,0,0,0,0,0,10.680095209000228,NA
d454595a-3ff9-4578-9fe5-ea3258d314a6.jpg,1,0,0,0,0,12.058490416999575,NA
d4788691-c1ce-410a-8f7f-6e0c3b659ff2.jpg,1,0,1,1,1,78.04637124897681,NA
d4b2d6e9-d871-4ad4-bcf8-406ad1222ad1.jpg,1,0,0,1,1,650.1202204160008,NA
d4cb2ead-8b70-4ac4-b80c-9d0bb1a47e4b.jpg,1,0,1,0,1,16.72393516700049,NA
d4db2f60-0b39-45d2-8274-2765af05e4cc.jpg,1,0,0,0,1,161.32151416606305,NA
d4e8c8b4-92a0-4c44-b02b-8f5fefa4a54e.jpg,1,0,0,1,1,4.633238249999977,NA
d5036b30-5761-4e9f-adcd-db063a4fc3a0.jpg,1,0,U,U,1,85.794892626011,NA
d51f01f5-27f7-4cb8-bfff-35e2f8991f09.jpg,1,0,1,U,1,39.67698745800044,NA
d52369bc-e2b5-46ca-8ebc-867bb858d8a0.jpg,1,0,1,0,1,96854.25964083498,NA
d52915f8-a9c6-409b-8e61-7120b9abd4fe.jpg,1,1,U,U,U,218.914894583972,NA
d52f0777-ee81-49a1-bb15-fd6fcfba3505.jpg,1,0,0,0,1,456.6392848760033,NA
d558bbb8-c16f-401a-80e8-f556246d8c92.jpg,1,0,1,1,1,591.6401268740028,NA
d56f153a-fc98-419f-a843-80a8742634ee.jpg,1,0,0,1,1,51.36574587499672,NA
d575d373-4b85-4394-b896-c0fc2b3ed67a.jpg,1,0,1,1,1,6.7710119999997005,NA
d5970fd2-38ee-4d5c-ac90-8833379fac41.jpg,1,0,0,1,1,99.32619750000276,NA
d5e004f0-cc00-470c-af08-60443507dbce.jpg,1,1,0,1,1,11.790967166999964,NA
d627f06a-b65b-4e19-a672-f91478a3b9af.jpg,1,0,0,0,0,5.035674250000284,NA
d67d9047-5f76-40de-a2c2-5651a30ac505.jpg,1,0,0,0,0,106.03233037499332,NA
d6857207-149d-47b0-87c0-1b9a7485d390.jpg,1,1,1,1,1,88.81919850001441,NA
d694170c-df1d-44d9-bbbe-afa62fb9960e.jpg,1,0,1,1,1,58.15192195803411,NA
d6b0af05-ad77-49db-becd-a26f804a758c.jpg,1,0,1,0,1,6.629201207999813,NA
d6caf79f-c8e1-4558-a99c-1464deb64068.jpg,1,0,1,0,1,62.10249095899417,NA
d6cc94e8-3b23-4379-9052-2e4888617ea0.jpg,1,1,1,1,1,396.5389541229697,NA
d6ead586-1bae-4ba2-9e8e-c75afa330345.jpg,1,0,1,0,1,7.116579834000277,NA
d6fe2323-87eb-44c5-b1e4-21c5324f75f8.jpg,1,1,U,0,1,181.507635457986,NA
d74663aa-1d89-4832-9728-dc2030b90471.jpg,1,1,0,0,1,211.7839007910225,NA
d779d676-d81e-4d3e-a8b6-6318d8acec32.jpg,1,0,0,0,0,21.52993004100017,NA
d7897196-e142-4b39-aaae-1f9d7085eefe.jpg,1,0,0,0,1,218.5977439180324,NA
d7c3b340-2689-4cf6-80da-3e90e6a7be43.jpg,1,0,1,0,1,207.1413602090088,NA
d7e2b048-a972-4f8f-b75c-f6daff48ce29.jpg,1,0,0,0,0,62.94812612499618,NA
d7e635a5-aca7-44c0-b90a-0734b928233b.jpg,1,0,0,0,1,121.4196589170042,NA
d8126cfc-5e30-4c8b-9caa-0943a94d9289.jpg,1,1,0,1,1,162.37074249997522,NA
d867200a-3af6-4c38-9ece-a657f4b43e5a.jpg,1,0,0,0,0,5.0549305419999655,NA
d8963b8e-6612-4e2a-b83b-0705f1869a41.jpg,1,1,1,1,1,101.73941566700978,NA
d8b3fbf0-bff1-4918-9acc-b1f1be940ce9.jpg,1,1,0,0,0,108.1679111669855,NA
d96f1d82-9ecc-4ae2-b649-7e39a4651f5e.jpg,1,0,1,0,1,50.19517408299362,NA
d97a20bd-28da-4288-a1cb-2d8e193a1113.jpg,1,1,1,1,1,34.484318749001886,NA
d9d3ca24-e82a-44a5-ae29-e5e3d4beb01c.jpg,1,0,1,0,1,10.131346334000227,NA
d9d4f9fe-36a3-42f2-806b-17e2369fc467.jpg,0,0,0,1,1,48.94769779199942,NA
da1c34e4-920a-4a00-b971-e81f268c72a2.jpg,1,1,0,1,1,20.772181666998222,NA
da1cd114-024a-41bc-ad0e-b5685901a0bb.jpg,1,0,1,1,1,22.14723150000009,NA
db1100c3-4043-4c02-9d2e-585d702763a5.jpg,1,0,0,0,0,7.15256833300009,NA
db37cba0-bae2-436b-85bb-5f1c61531c6d.jpg,1,0,0,1,1,32.46931554199455,NA
db5375b3-87fa-4123-aa85-028646279019.jpg,1,0,1,0,1,7.03474766699992,NA
db8d82d3-d07f-4bd3-b999-67ccb0b929d7.jpg,1,1,1,1,1,46.0747285829957,NA
dc16807b-039d-4655-a712-0a352fa1e7e0.jpg,1,0,1,1,1,101.5598112500038,NA
dc4430e9-f307-4917-9ae8-e9e2cfbbcd91.jpg,1,0,0,1,1,54.52974475099745,NA
dc961cd2-da68-4078-8472-aa4bcfac0e68.jpg,1,0,1,1,1,27.70812399999204,NA
dca98df9-7bdd-41b9-9682-ea7238d314c0.jpg,1,1,0,0,0,224.9857080829984,NA
dcf0bb99-c882-4f19-80d7-6a6526a6f87c.jpg,1,0,0,0,0,52.61928816705358,NA
dd003c0c-5ad8-46c2-83be-5590adb34ef0.jpg,1,1,0,1,1,318.67496716700543,NA
dd347aaf-17e5-4595-b5b7-a93875db34ca.jpg,0,0,1,0,1,15.795262999999975,NA
dd541128-77ef-411b-9f68-f8ba13db751e.jpg,1,0,0,0,0,2.3952345829998194,NA
dd5bfe7e-c4b6-4b4f-b9ad-7823aee5decc.jpg,1,1,1,1,1,5.766669541000283,NA
ddaacda3-e2dd-4e20-ad6c-20f50ede6010.jpg,1,0,0,1,1,283.52824804200054,NA
de949407-120b-4de3-8468-c780209957d1.jpg,1,0,0,0,0,1.902239666999776,NA
deb796b4-f641-4a7f-9793-7704f8f82f46.jpg,1,1,1,1,1,61.736084875000415,NA
df267496-542f-48e0-b96f-934a4a44f92e.jpg,1,1,0,1,1,9.729235207999864,NA
df44ecd9-5688-41bf-994e-1dbe7a57483e.jpg,1,1,0,0,0,48.15397195699006,NA
df66148e-0d3c-4a51-8e84-485bde025a80.jpg,1,0,1,0,1,6.495787874999678,NA
dfc62bac-f7a7-4542-bccc-aa98419c9ac4.jpg,1,0,0,0,0,30.44312850000188,NA
dfcb9b69-dd8b-46f9-87da-e4fcf768f0d3.jpg,N,N,N,N,N,1.1178379169996333,NA
dfdfac39-a404-48ea-8da9-aa0bbf7c6a07.jpg,N,N,N,N,N,1.0652268339999864,NA
e002d53e-7d43-4ff8-8b57-0ebf1fdf63e8.jpg,1,1,U,U,1,260.3431742910002,NA
e032be9e-5955-41eb-a2c1-0ad83de69004.jpg,1,0,1,1,1,57.20734329099696,NA
e041bdac-f62b-45a5-8887-44d976842390.jpg,1,1,0,0,0,10.128411874999983,NA
e0a716a7-0619-4989-8287-135992df7ca5.jpg,1,0,1,0,1,108.90714791599204,NA
e0aa7c85-f2db-412d-9114-2644115c33cb.jpg,1,1,0,1,1,6.906452957999591,NA
e0ca0e06-9cbc-4ada-89c7-b356eb70a5be.jpg,1,1,1,0,1,29.66421687500588,NA
e0f93735-7fa7-4546-adbf-aa1b596fdf99.jpg,1,1,1,1,1,274.19481379101126,NA
e11fe2f9-6c78-4ff6-a4bf-56f12505a099.jpg,1,1,1,1,1,274.78004195900667,NA
e17f1e0c-8b97-460b-9c52-b31180515bd2.jpg,1,1,1,0,1,4302.711498708046,NA
e1c10ff7-4316-4f64-8f5c-309d15f6bfae.jpg,1,0,0,0,0,9.19312416699995,NA
e1d2dbfc-2df7-4362-9b1c-e31cc515d4bb.jpg,1,1,0,1,1,7.079678250000143,NA
e243e008-f8a1-4794-8255-bb041353d232.jpg,1,0,0,0,0,5.074110042000029,NA
e263a92f-9e58-44fc-b716-dfdce6ac1c62.jpg,1,1,0,1,1,9.131250166999962,NA
e268e9f5-86bb-42ad-a729-d63978d76aae.jpg,N,N,N,N,N,251.75975350099725,NA
e26ed2b2-8b95-44cc-bf8f-dca268357def.jpg,1,0,0,0,0,48.95660070900431,NA
e29b3b53-34fb-4958-a996-f6d4d962bd25.jpg,1,0,1,1,1,76.32248891600102,NA
e2d0f090-bfd3-4b2b-a8f9-668038f63914.jpg,1,1,1,1,1,178.3679240840033,NA
e2e3c251-c4be-46bc-9a8b-a68809ae9200.jpg,1,0,1,0,1,11.40543737500002,NA
e30b5358-fa56-4a58-8765-b7c47df25fa7.jpg,1,0,0,0,1,352.06229366795924,NA
e3485f53-e06f-4d4e-83e6-bf5802984b67.jpg,1,0,1,0,1,3.048094708000008,NA
e34a6cf0-87aa-442b-9267-8f1391c11cc3.jpg,1,0,U,U,1,162.08468029101732,NA
e3a49416-6403-4350-bfcb-4b5e7f401244.jpg,1,0,U,U,1,31.340066125997964,NA
e3f21d0b-c70f-4768-95ef-3bed65ed9ed5.jpg,1,0,0,0,0,2.2964365000002545,NA
e4bbf7e7-49c9-4b4c-ad04-5ae214c01aca.jpg,1,0,1,0,1,48.36008608299289,NA
e4c67a71-dafa-4a2c-9296-b9da3dad3feb.jpg,1,0,1,0,1,6.1636625000001,NA
e4ffd5a9-6fad-466c-a136-530e3b43d449.jpg,1,0,1,0,1,5.963434792000044,NA
e5054772-98f4-40f9-b98b-f2175ef96b80.jpg,1,0,0,0,0,2.916773040999942,NA
e505a89b-2b15-455d-840f-827c9c559b8c.jpg,1,0,0,1,1,219.71367633302043,NA
e56966f2-2869-43c5-92ff-5e24a00b9f6f.jpg,1,1,1,1,1,68.74998470799574,NA
e57387c4-0352-47d1-add0-5482ea35f30f.jpg,1,0,0,0,0,3.853270374999738,NA
e59f928d-8682-47b5-8f32-aed716574044.jpg,0,0,1,1,1,30.087022332999823,NA
e5a2b8ce-4dca-46fa-a937-31629f93e6f1.jpg,1,0,0,1,1,4.627004999999826,NA
e5b591bb-7d0b-4f91-9125-9cc4e4c997db.jpg,1,0,1,1,1,76.39449924900146,NA
e5ee6a68-331c-4aa7-88c7-2beb6b2f6dc7.jpg,1,1,1,0,1,144.90549612502764,NA
e6483f6d-3861-4be6-a176-212fff3cb2f1.jpg,1,0,1,1,1,183.3687062489862,NA
e6d6ec1e-50c6-4d8b-8a46-82363a797066.jpg,0,0,0,0,0,10.978593708000062,NA
e6d795c2-59b8-43d4-a291-16bba54090b3.jpg,1,1,1,1,1,40.45167212600381,NA
e6e416da-60be-4007-8e35-5072f3ad9ec1.jpg,1,0,0,0,0,4.467827208000017,NA
e6f81264-e9bc-4da3-914f-fa450c3ad39b.jpg,1,0,0,0,0,9.843811915999597,NA
e710cfdc-36b0-4298-a2d8-cf3ccc3b599d.jpg,1,1,1,1,1,14.572212082990973,NA
e71f48ff-73ab-4f02-b56e-96b3e154b4ba.jpg,1,0,0,1,1,204.5347071660035,NA
