file,flowers,fruits,leaves,reproductive_structure,whole_plant,time
52688310-2d30-4b23-839d-d6eeba4d78a0.jpg,N,N,N,N,N,0.8960453330000746
52985944-17bd-4220-866b-0abae0cf2176.jpg,0,0,1,0,0,2.894024292000722
52b6cd39-45d8-45d5-bd28-98ed7f270ba7.jpg,1,0,1,1,0,17.32826683300027
52dfbf5c-afaf-48a9-b480-56f297c9b0fc.jpg,1,1,1,1,1,198.61432516798607
5313ee41-b907-4ea0-b86f-d73f1bef3cb6.jpg,1,0,1,1,0,12.456914123999923
5330710a-706a-4ada-a8e5-52d5e5d67d4b.jpg,1,1,1,1,1,24.900568084000042
53583fbe-4684-4a6c-a31e-ff4d91360929.jpg,1,1,1,1,1,44.445003040997676
537c118a-16d4-45c2-a65c-0121e52fe63c.jpg,1,0,1,1,0,9.877735625000241
538fc866-6bd4-4b31-af05-31182fcae2bf.jpg,1,1,1,1,1,6.465165667000292
53b2f4ed-51be-443e-8900-35d41f98f6f5.jpg,1,0,1,1,0,48.32667925000078
53c899e9-8c57-49a7-b526-f22068555767.jpg,1,0,1,1,0,8.698341750000509
53e2715c-ed11-4cc9-bcaa-cd0f9197706f.jpg,1,1,1,1,0,9.195858875020122
54077fac-2d20-4245-9bbb-ca259c78a4e8.jpg,1,0,0,1,0,19.218840917000648
54201bc3-fa6a-4d6e-bfb5-fb735bba66d5.jpg,0,1,1,1,0,4.827657667000494
543d9b1d-8df8-4afe-9a80-1addbc76b8b0.jpg,1,0,1,1,0,13.06074354200473
5454964a-fb43-40fd-9da4-f25326e9abf0.jpg,1,1,1,1,1,146.41387454298797
548090f8-479a-4f0a-bbd5-4188b93775a2.jpg,1,1,1,1,1,33.75508862401159
549bd0ea-3ae7-45b1-9be2-0f000c016d2e.jpg,1,0,1,1,0,25.329668542006402
54bdd096-9807-410a-b555-d847927f180f.jpg,1,1,1,1,0,7.846724416000143
54dadef2-70de-431f-a2f7-32aa7cc4128e.jpg,0,1,1,1,0,7.368498333000389
54fadaff-7538-4956-819c-b078bf1194ac.jpg,0,1,1,1,1,361.3097441249953
55201735-b795-43f6-b7e3-88d049df521a.jpg,U,U,1,1,1,3.170124374999432
554561cf-4dd5-447e-9a68-94d57a30dabf.jpg,1,0,1,1,0,55.811865334007166
5575fffa-dc5e-4b46-9712-a73b1a8216ac.jpg,0,U,1,1,1,141.30009962400698
558eac0d-7d3e-4a65-8e47-ea7cdd1b171f.jpg,1,U,1,1,0,55.73723366704655
55a46d80-9bb9-4def-a5ea-32b0f5400d8a.jpg,1,0,1,1,0,4.240758624999216
55cdde87-75fa-400f-a02e-a4d4bf41aa62.jpg,1,1,1,1,0,4.759465624999393
55fafbaf-5416-42f7-b58d-6dde2931d677.jpg,0,1,1,1,1,11.019097000998954
561dcbee-0f81-431f-8583-128cbaea6cb2.jpg,0,1,1,1,0,13.750725457999465
56555127-dc7b-4c7d-b750-0a0336a43414.jpg,1,1,1,1,0,13.085065083999325
5670535e-7b0c-4ab0-b193-c182f59e9276.jpg,1,1,1,1,0,6.99074066600042
56a59d52-6ac5-4351-bd35-906040514afc.jpg,0,0,1,0,0,3.0311134169996876
56cce90e-3676-4b56-9ff1-80f8bf2fab59.jpg,0,1,1,1,1,56.80748124997092
56fc1ea0-1438-4e87-b27b-a2e9f65466d7.jpg,1,1,1,1,0,13.923879708003255
57323e1d-67dd-4766-aeac-3165a2a75ac0.jpg,1,U,1,1,0,14.486476374999484
5765562b-315c-41bd-8c78-6d2b33f747de.jpg,0,1,0,1,1,83.20452158198168
57890fbc-b0ad-4bf1-93d5-d18ab8f580ba.jpg,1,1,1,1,1,66.66009091699925
57adc163-5697-4084-9f68-20655d18ac8d.jpg,0,0,1,0,0,3.2403690000001006
57d17103-501c-433d-b7ca-7937df0c0990.jpg,0,0,1,0,1,7.385640874993896
57f9f63a-46af-4b6e-82d8-977d4b286a6e.jpg,0,1,1,1,0,3.0387399580004057
5825f319-09e7-4e1f-80a0-be58430370a9.jpg,1,0,1,1,0,88.24769883400882
5841e7de-83fd-4dc9-8640-6ff36136ff6a.jpg,1,0,1,1,1,4.323511915999916
5859d622-5731-41bb-908a-5122690394f7.jpg,1,0,1,1,1,3.321758874999432
58862ffc-036b-4178-b6ff-7c7aa92dffe1.jpg,1,0,1,1,0,16.6414483749993
58c9d481-814f-40df-b663-7436ca192691.jpg,1,1,1,1,0,74.33808708299728
58dacf43-3a3f-4492-a90c-1afdc2c2515d.jpg,1,U,1,1,1,132.11306862399647
58f970b2-5f46-4f56-942f-7d60bcf6dc74.jpg,0,0,1,0,0,3.083363666000878
590ee495-6815-40fb-8123-905c7f564130.jpg,1,0,1,1,1,13.804746540999986
5927454d-142a-427a-bea6-e641d4237029.jpg,1,1,1,1,0,14.993678831982947
593f51bc-4577-49cd-bcaf-5750c1dab3a7.jpg,1,0,1,1,0,29.875858374997165
597e4cde-ce93-4ba6-b5bd-2aa9c6874fa1.jpg,1,U,1,1,1,6.887582665999616
59a91203-5e85-4278-b738-89fda01e57bb.jpg,0,1,1,1,0,4.754895833000774
59c92b27-db2f-4763-aff8-533e61fb791d.jpg,1,U,1,1,0,12.977091750018758
59f9bfa5-3f46-4e00-9b3c-7904ecf8c9a9.jpg,1,1,1,1,0,63.396559251015105
5a207e62-ea69-454c-9210-8485f553dcdd.jpg,1,1,1,1,0,6.418617541000458
5a3c9cab-bdb9-452c-9fae-1578213e14ef.jpg,0,0,1,1,1,39.9359509590073
5a738f9c-b558-41cb-b0df-ccff0c18f2fa.jpg,0,1,1,1,1,32.9932290829646
5a974468-5d51-4ab5-9e56-e72ea79fdda2.jpg,0,1,1,1,1,22.71942137399094
5aa905e2-8101-4a20-b5e2-f0a0b6d2801c.jpg,0,1,1,1,0,3.1970845830001053
5ac29703-6440-49a3-8360-5e969349b0a2.jpg,1,0,1,1,0,3.8167913329998555
5aec271c-6f69-49b3-84c1-a5f1ca2a9842.jpg,1,U,1,1,0,71.17834550101816
5b1cdf12-5f69-4aad-88fa-7f5156eae103.jpg,1,U,1,1,1,5.5751416250004695
5b3ee312-cbec-4788-bdc9-aaca3d06b178.jpg,1,1,1,1,1,7028.283213501
5b6e9ead-f738-4f69-a8eb-b5fc3b3bad2c.jpg,1,0,1,1,1,27.543730999999717
5b92dbf4-5ae5-463a-8cfb-3d7eb43a96a0.jpg,0,0,1,0,0,13.094714249999925
5bb654b3-2cd5-4f89-b3d0-04c939dc6166.jpg,1,0,1,1,0,7.103413541999544
5c01bc51-6d38-479b-87e9-4c6ef37b3ed5.jpg,1,U,1,1,1,12.918507290999905
5c1b5f17-19b2-4a0e-9224-a3b9bf244da9.jpg,0,1,1,1,0,71.24723145799611
5c3504e2-2b4d-4f30-b826-a730542bca8d.jpg,1,1,0,1,0,3.723452374999397
5c4aee5a-0c26-48d9-aa5e-a4d2f8074f18.jpg,1,0,1,1,0,9.910419750000074
5c5b00d7-6310-4fcf-9635-99a4e1350527.jpg,1,0,1,1,0,5.572071333999702
5c7dc616-1002-434c-a31f-3c359b77e059.jpg,1,1,1,1,0,16.876659125000003
5c9beeda-b390-4176-ba1d-8d722fd526f2.jpg,1,U,1,1,1,5.596923582999807
5cbd0650-f203-4a7d-b3d6-9a39feb8e004.jpg,1,1,0,1,0,9.902598166999269
5cd684cb-1782-4fdc-9b76-f351eab44f03.jpg,1,1,1,1,1,7.926412333000371
5cf47aa9-7d3d-435e-9958-2477356ad83f.jpg,U,U,1,1,1,3.7580658329998187
5d2c346b-7193-4686-a619-c523573c0de4.jpg,1,0,1,1,0,7.1706754999997315
5d3b702e-5f81-48a9-b5c9-3a2f08afebce.jpg,0,1,1,1,0,39.87278112501342
5d71babf-384f-45d1-950f-a6828eaac9c2.jpg,1,1,1,1,0,16.466844749000416
5d8b770f-3c81-4442-a7c8-5337c63a07e5.jpg,1,1,1,1,0,6.350676249999196
5daac623-2688-4ef7-bd6e-6bf0c9fece96.jpg,0,0,1,0,0,4.700727041999926
5dc0eef5-8e66-4ad7-be3f-db9c96e7cae2.jpg,1,1,1,1,1,3.3022832910000943
5df75380-be0f-40e6-87be-56640eac3695.jpg,1,0,1,1,1,13.544076333998618
5e1e4ce8-d175-47d9-a4e9-14e859308581.jpg,1,1,1,1,0,44.36051483399254
5e60066c-24dd-4a02-9e54-7b9a60c8f0ff.jpg,1,1,1,1,1,32.130339417003
5e825e3f-e7da-42f7-b12b-46c183f24fbc.jpg,1,1,1,1,0,33.98554429000038
5e988e28-da2a-4951-90b2-b6605a2ac509.jpg,1,1,1,1,0,61.71686624997599
5ec3806d-f6ba-4699-908f-73e1bb2f3723.jpg,1,0,0,1,0,38.72891075000007
5ee0498c-ec1f-4603-8862-73774a651102.jpg,0,0,1,0,0,6.004889584000011
5f03138d-57d7-4ef1-8006-7a3bf0fcc312.jpg,1,0,1,1,1,5.529516249999688
5f21a639-45a1-4f64-8755-0a042d5559d8.jpg,0,1,1,1,1,8.375512000000526
5f44284a-282a-4f41-9358-49cf6271306b.jpg,1,U,1,1,1,29.30011162399768
5f786423-bb9a-4d0c-b1ce-43e639980db4.jpg,1,0,1,1,0,6.621298624999326
5f93bf05-e89f-4597-b3b7-70cd35765adf.jpg,1,0,0,1,0,6.361430250000012
5fb20268-d7b1-4e9a-ae17-3b40fdbd0746.jpg,1,0,1,1,0,4.913808000000245
5fe58b30-af56-4b70-8c00-80aff52936be.jpg,1,U,1,1,0,76.06992275099134
600c18f6-9e27-4c72-bdb1-1971adaa599d.jpg,1,0,1,1,0,2.5140177499997662
60488939-4460-4d2f-bd99-b8f751a33904.jpg,1,1,1,1,0,13.318886541999746
605f0579-126c-408c-bb13-f679303a821e.jpg,0,0,1,0,0,95.4260988339584
6089a341-7304-4c4e-9ec0-b14b3cc0371f.jpg,U,U,1,1,1,2.4704227089996493
60a7ee87-2cdd-42dd-a612-b2557b7c40e9.jpg,0,0,1,0,0,2.6417432909993295
60c2a4a3-46b5-4f02-af13-65326318b3f3.jpg,1,1,1,1,1,8.869733249999513
60f165ec-b6b9-49cd-ac42-f6c79b1a4f53.jpg,0,1,1,1,0,168.25928616600424
6114a7bc-f10c-4bfe-8cfa-b7f2f5af5c58.jpg,1,1,1,1,1,8.824801750000006
613b33a1-e2a2-44e4-a18e-1b937514c146.jpg,0,0,1,0,0,3.4869444579999254
61493ac7-f3fb-493c-99fd-ef1c7ee36a5f.jpg,0,0,1,0,0,9.31646470800041
61610528-b767-4611-ad8d-2929117378ab.jpg,0,0,1,0,0,2.842916750000768
617e9c32-e047-47de-a4c6-b11706fa44c9.jpg,1,0,1,1,0,2.736204915999224
61a15cc8-e6b4-453e-837d-d52615dfa4b6.jpg,0,0,1,0,0,2.3303712500000984
61cd2561-8012-4c88-8fc3-7bc620981024.jpg,1,0,1,1,1,15.191996166999445
62022b58-9e7d-4d1d-9482-9b1b56d90601.jpg,1,0,1,1,0,41.22656783299533
6224850c-2a87-4660-a6ef-a74c12a82438.jpg,1,0,1,1,1,6.295075125000039
625626f6-1a17-4117-a4b7-c926ef91f469.jpg,1,1,1,1,0,16.639837707999845
6286df8f-6e5c-45da-a7c8-35dcf450f387.jpg,1,0,1,1,0,9.368294834000153
62abbce4-7556-45a7-b0df-b066f895ddb1.jpg,1,0,1,1,1,14.915177500999846
62ca98be-d723-4fa9-a98f-af4d535a13d2.jpg,1,0,1,1,1,5.480383333999271
62efd2c2-6403-4e6e-bafc-9c4973a1a905.jpg,0,1,1,1,1,16.48170116699913
6321f26a-6f8a-444c-bd62-9f8c340c8bc3.jpg,1,0,1,1,0,152.7224572509669
634a0d2c-cb95-477a-aa82-6db4a6926476.jpg,1,1,1,1,1,62.63912024999394
636eefd6-dea3-4633-b570-1bc6c6598202.jpg,1,U,1,1,0,37.23458691699011
63a3ff4a-1df0-4f3d-91e3-cf80605dd377.jpg,1,1,1,1,0,11.808559624000168
63bc2ab2-39c7-45ca-a78d-18ee57738966.jpg,U,U,1,1,1,3.7990927500004545
63fe69d8-267b-4acc-a105-908f679d3102.jpg,U,U,1,1,1,2.6999112920002517
641ebb0b-994d-41a0-83da-f55555783d1c.jpg,1,0,1,1,1,15.121039500985887
6430d1b5-e6d0-4cbd-a8ad-90417797e2a8.jpg,1,0,1,1,1,48.57390137402058
644148d6-34ae-4c0a-b2bc-b5e693bd4f28.jpg,1,0,1,1,0,24.03544579100401
646c36b7-6e12-4eff-b581-a92e21f48c6b.jpg,1,1,1,1,1,4.682060208000621
6486f5a3-6910-4b48-b5d6-aae9f6a8c344.jpg,1,1,1,1,0,276.9792074589914
64a63fa8-48f6-4982-a0c8-e487b07119d7.jpg,1,U,1,1,1,13.761022457999843
64c87344-4a1b-4c24-97a0-a9a5c5029289.jpg,1,1,1,1,0,17.512897082993334
64e38934-2078-45c0-ac77-248d44ca963a.jpg,1,1,1,1,0,12.77755512500039
650827d6-552f-48b9-b673-a657a8568744.jpg,1,1,1,1,1,30.70772816598793
652f205c-2405-41c8-93a3-feee5b6ac92a.jpg,1,U,1,1,1,157.77068729100102
654c61b6-d617-48d7-b784-d47a38599b40.jpg,0,0,1,0,0,23.502572499974917
6564e432-f39b-4f6b-a564-b2116f8265b4.jpg,1,1,1,1,1,6.753997499999969
658085c5-22ad-4259-b6a2-81545c8e1f8e.jpg,0,1,1,1,1,9.036883458000034
65c0ae8c-6721-4030-ad30-4c5638dd156e.jpg,0,1,1,1,0,5.7644396260002395
65df0565-128d-4399-9ce3-897fa4bc7bf9.jpg,1,1,1,1,1,8.070851873999345
65fadf26-96d4-4578-a3ad-44d7c86bfdcb.jpg,0,0,1,0,0,4.4258319999999
66405701-97b1-4bad-bada-e74e44b43e06.jpg,1,0,1,1,0,4.203280583000378
665d2960-10b1-48e5-b8c2-83e9f9516da4.jpg,U,U,1,1,1,183.46126408298005
66811a08-2528-4384-9fd7-127982bed80e.jpg,0,U,1,1,1,20.797198915999957
66bcd425-80aa-4624-a522-9189d908b167.jpg,1,0,1,1,0,190.8670062920038
66d6fc8f-5140-4eee-afbc-bf339206e80f.jpg,1,1,1,1,0,106.63374824998834
6708dc41-8a67-4c91-989d-860391a024aa.jpg,1,0,1,1,1,71.51942616698409
67258b64-8346-4435-840b-529cd3d6156f.jpg,1,0,1,1,1,8.431898125999851
6740df05-f417-41c7-8331-be5f57908579.jpg,1,1,1,1,0,16.844830832999833
6796f41f-a8fb-4029-81c3-d2e0f6df07c9.jpg,0,1,1,1,0,60.106434001975344
67c179ae-6eee-4a56-beaf-f0e4823a6bfc.jpg,U,U,1,1,1,14.446933624999133
67e8b73d-a15c-4b4a-beaa-7378376a55f2.jpg,1,0,1,1,1,12.55819470900019
68066fa7-e28f-475c-b133-860cb979d3e8.jpg,1,1,1,1,1,46.32454287401515
683a18cd-3088-4f26-8d05-bf9035751914.jpg,0,1,1,1,0,5.933328416999757
685db6f0-bc99-4a9e-886f-80bde8b259a3.jpg,0,1,1,1,0,23.10575237499961
6879b632-9107-4457-b0b4-114ab0babea8.jpg,1,1,1,1,0,20.125929459000076
6898bed1-fd96-485f-b10c-fbc3d731d547.jpg,0,1,1,1,0,3.1257915830001366
68cac021-84d5-4851-ae77-058faf8c9968.jpg,0,1,1,1,0,7.120203167
68fbdee5-2064-4115-902a-9abf988efadd.jpg,1,U,1,1,1,68.12875674901807
69178dac-9943-4479-8ea5-e2dba5c8bc04.jpg,1,U,1,1,0,18.59438291700053
693bd538-dac2-4569-abd7-07c86ec85e68.jpg,1,0,1,1,1,31.95856037499675
695b4870-b483-4d01-af16-c5fee95dabc2.jpg,1,0,1,1,1,114.21886029196799
6981b1d0-b8f4-41e9-91a2-410ca0d32078.jpg,0,1,1,1,0,26.257582665999735
699d24f8-c094-426e-a55c-94ea8de26d5c.jpg,1,0,1,1,0,34.40390741799922
69b3cd80-e5b2-477f-a0ff-962f752a8b30.jpg,1,U,1,1,0,162.32624391698596
69e12e54-2bbe-4877-970c-5d8567b29e9a.jpg,0,0,1,0,0,6.746446166999704
6a061232-7f37-463b-a9ef-efddf8615498.jpg,U,U,1,1,1,2.47799516699979
6a319505-0be5-4e26-910b-0fd0f5f9a30f.jpg,1,1,1,1,0,8.782598751000023
6a5b9ef4-f684-48df-9bc9-cffa29bd115d.jpg,U,U,1,1,1,15.587704999999914
6a74557e-49b1-428f-925c-1aaf24e6141d.jpg,0,1,0,1,1,16.305699998999785
6a9ed1b3-9899-464e-8bc4-c7fba9eb35b9.jpg,1,0,1,1,1,13.510867914999835
6ab3d766-e155-41e7-b455-992ad14275bd.jpg,0,0,1,0,0,29.037595542000417
6adb2851-2394-4d8a-9f13-af1277ec7577.jpg,1,1,1,1,0,10.897479125000473
6b024ded-8517-42d8-bec5-5a24f4be4e27.jpg,1,U,1,1,1,15.160461542000348
6b13d37c-7301-414e-b094-21296d49fbb3.jpg,1,1,1,1,1,13.570927334000544
6b2af0e9-6548-4560-876a-b41f5472a9ac.jpg,0,0,1,0,0,143.79191254098328
6b45bd4a-13df-4833-8355-5872aedcebbf.jpg,U,U,1,1,1,2.88234758300041
6b5ddffa-1a87-4cc4-9035-739e19c5316b.jpg,1,1,1,1,0,9.022719999999708
6b7fd19f-a3eb-412d-acda-94454345a95b.jpg,0,1,1,1,0,9.17147995900018
6b9f2c23-1bbe-450a-84ba-6c40dad21c90.jpg,1,1,1,1,1,33.99388158302361
6bd1e896-e1ea-4f82-836e-4065ad38fb30.jpg,1,1,1,1,1,8.533112542000367
6c068e84-30ce-4e06-9551-3091dc20a413.jpg,1,0,0,1,0,17.30839683200054
6c222a2e-1751-4587-b289-4682d59492ce.jpg,1,1,1,1,1,43.43107091800766
6c51383e-3ace-4541-be4c-ef9c6eed980d.jpg,1,U,1,1,0,158.1816897499857
6c70e881-c45a-4168-9005-fd94749167f6.jpg,0,1,1,1,0,7.1375601669997195
6c985aa2-5f5f-4727-a754-8eb74e22b20e.jpg,0,1,1,1,1,20.87196733299163
6cd203ef-f7fc-451e-abe2-65ce4d5abc35.jpg,0,1,1,1,0,12.328923375000159
6cf718ba-063d-4706-b9df-7db51f4f169d.jpg,1,1,1,1,1,27.038201289992116
6d21e34f-2d26-4a83-9784-58be1b4938ec.jpg,1,0,1,1,0,5.194295667000006
6d4541bf-1812-4f95-bf50-f617da4e405f.jpg,1,1,1,1,1,15.339119291000543
6d5f2cdf-e74c-472b-82bc-9a25b05f4e89.jpg,0,1,0,1,0,5.76594187600017
6d7a1be2-638e-42ca-bb0b-2ed9ae2abd18.jpg,U,U,1,1,1,199.85811316602906
6da36de9-e0df-4337-99cc-0be2cb640a8a.jpg,1,1,1,1,0,7.197909083999548
6dcb8714-d338-4383-9bd7-80c66444f3e3.jpg,1,U,1,1,0,35.749408291966574
6e0eb0e3-2afe-42ed-836e-4554201df83d.jpg,1,1,1,1,1,98.89984299999287
6e249359-2712-4ef6-9b1d-e3549e800bd2.jpg,0,1,0,1,0,5.31315529099993
6e4d12aa-f2bd-4cf3-842f-d25ddbbe7183.jpg,0,U,1,1,0,62.39885520799771
6e724c6a-4b30-470f-832d-dea0a650be58.jpg,0,0,0,0,0,14.634976417032476
6e8eb5c4-7581-4a1a-b690-ab225b271862.jpg,1,0,1,1,0,314.88923112401403
6ec9f9a9-c78c-4dc3-9593-54b78153b51f.jpg,1,U,1,1,1,37.71648512499041
6eec5a9e-9490-4e18-882f-db17fe1d9763.jpg,1,0,1,1,1,32.1584148749962
6f1cae35-83cf-42ed-9341-1d9a85747328.jpg,1,0,1,1,0,82.64866225000446
6f3be993-4385-403d-a8ab-addfbaa07848.jpg,1,1,1,1,0,104.69639087496762
6f6fd3e6-3284-4bb4-a84d-61f156115d4c.jpg,1,U,1,1,0,8515.20733391399
6f942210-88c7-41d4-8e95-a52260df2e3a.jpg,1,0,1,1,0,11.463555583000016
6fc598c0-1a3f-4556-8497-d90684e19ac5.jpg,1,U,1,1,0,18.272487459031026
6fe45515-ec54-422a-8127-19c0ed924266.jpg,1,0,1,1,0,7.49551987400082
700f672c-2cad-43b1-bfde-4292b44782dc.jpg,1,U,1,1,1,9.856171167000639
702d7c06-6f3b-46cc-9aec-6f3f68e164d6.jpg,1,0,1,1,0,6.0382004999992205
704ef3c2-910d-4b2f-a3f0-7a8587383ba6.jpg,0,0,1,0,0,11.29172670800017
706f405e-a20c-47e9-bc2c-07b01d296857.jpg,0,1,1,1,0,5.35316179199981
708802e2-537b-48ff-8ae5-367a971e0733.jpg,1,1,1,1,1,14.0870291250003
709aa4b3-166b-42b0-96ce-9d3fdce81dcb.jpg,0,1,1,1,0,12.009230459000719
70c57a91-f72f-4325-829b-1fdbc8dbebe5.jpg,0,1,1,1,0,4.028329624999969
70d96e65-cb31-4089-8367-5a17ed7e4a30.jpg,0,1,1,1,0,18.233774791999394
70fd5e34-7e68-427f-9b14-a11e2d02ef33.jpg,0,1,1,1,0,205.89118787598227
710f105e-00db-4b0f-8a1e-960486c23ff2.jpg,0,0,1,0,0,9.936232415999712
71436a26-d649-4825-a248-af4899d70f47.jpg,1,0,0,1,0,26.87339283399001
715da131-ec97-43ea-9b5d-1fb5087e746e.jpg,0,1,1,1,0,4.589232874999652
7174e4cc-c928-4f9c-a078-c6b22b0b4e3c.jpg,1,1,1,1,1,6.009444958000131
7186ae5a-0fe4-4e9f-8d62-510d797ca8b3.jpg,0,1,1,1,1,109.63752846000011
71bdca37-bd4f-4c59-869f-73033dede3e1.jpg,1,0,1,1,1,4.339209292000305
71cb805f-72c2-4fe6-ac67-25c19f791e71.jpg,1,1,1,1,1,50.17237895902099
71ed85ad-7849-4020-8823-fd8f3ba802ac.jpg,1,0,1,1,0,25.618818415991655
720e701c-1f43-4087-9594-4678f0dceb6c.jpg,0,0,1,0,0,2.5356655409996165
723b7a10-b313-4988-b3c4-aeba68c88c51.jpg,1,1,0,1,0,8.736092207999718
72685d0e-bfa4-4a3e-bc78-5426f2a7899c.jpg,1,1,1,1,0,11.1831139169999
7281d7a3-b6b8-4f25-8a59-e1ba788cce5d.jpg,N,N,N,N,N,0.8714212499999121
729ec784-d2f9-4a98-9fea-c229655bbe4f.jpg,0,1,1,1,1,4.032212292000622
72c27b55-7ec9-403e-a720-a9afbf17feb3.jpg,1,1,1,1,1,5.752194708999923
72e66898-17ec-4a86-8276-76222c2b7bdd.jpg,U,U,1,1,1,2.8042025419999845
731fa7cd-f349-43e6-86eb-5b0220b81539.jpg,U,U,1,1,1,13.55349695801874
734d367b-68b4-4c6f-a2a1-19333fde7466.jpg,1,1,1,1,0,4.880365500000153
7371920f-ff8e-4d4d-94b6-608f4931e475.jpg,0,1,1,1,1,7.714938999999504
739809a8-889b-4847-91ac-d50ced8d1864.jpg,0,0,1,0,0,1.8864736249997804
73bbdd85-bd0a-45ee-8253-b9ce44d3c8a3.jpg,1,0,1,1,1,15.454226332999951
73d846fb-9320-459f-99d6-4e0cd8dc2c73.jpg,U,U,1,1,1,2.1519605409994256
73f87dee-7926-4f55-a327-40f1807312fd.jpg,U,U,1,1,1,11.577342790999637
74114cfb-70f8-4a95-8908-2bbcda387341.jpg,1,0,1,1,1,7.235673332999795
743a1bab-b364-4b94-8400-a9ae2c6c5949.jpg,U,U,1,1,1,77.62337541800957
745b50f4-3cef-420d-bd53-606f9e34752b.jpg,1,1,1,1,0,144.99363587597827
7473ce43-b03f-475f-90aa-466d354196b7.jpg,U,U,1,1,1,3.9255404999994425
7498ea56-e6c4-437b-8af1-53529397df2c.jpg,1,1,1,1,0,21.81875095800069
74c4b0ee-54a8-46fe-8863-38c5f5ce8919.jpg,1,0,1,1,1,48.19979704196953
74e6fb2c-9463-4759-a590-4d5b95ba57c3.jpg,1,0,1,1,1,7.514990625000337
750221e4-110e-4fbc-8352-fe1dcf06ae04.jpg,1,0,1,1,1,62.010928915994555
752b6af2-2770-4ab7-91df-4cd5b866fb2e.jpg,1,1,1,1,0,22.451355249999324
754b982c-8a02-47de-a009-33af26363ee4.jpg,0,1,1,1,0,19.771766666000076
756c1104-38b1-4d95-ac90-7b9f7f1630ba.jpg,1,0,1,1,0,13.66078754199998
7592a11d-e68a-4471-a69f-bc854710633e.jpg,1,1,1,1,1,6.944504083000311
75c79c13-e21c-4864-b739-b145aed4212b.jpg,1,1,1,1,0,6.766294958000344
75f09383-b1aa-460d-b7df-17c9aa3630ba.jpg,1,1,1,1,0,13.074042124999323
7611604b-8087-4e9a-81bf-341887183b63.jpg,1,0,1,1,1,4.590468792000138
762dd4f8-f392-4b55-9db7-a2fb7fac8033.jpg,1,U,1,1,0,95.31854004101592
76473990-da17-4e1c-ba23-94017fc1bb85.jpg,0,0,1,0,0,3.441937832999429
766adf07-ec1e-4c98-8eb4-a275c4fa109f.jpg,U,U,1,1,1,2.1211678750005376
7692b361-89b6-4803-8eb5-bd70f169e05b.jpg,1,1,1,1,0,7.348254208000071
76b07c37-6b60-4f13-b524-2d5dbf4c75fe.jpg,U,U,1,1,1,2.374488583999664
76c974a6-3c2e-4154-b987-ab6e908feffb.jpg,1,0,1,1,0,7.422290417000113
76eb7410-b29d-4c62-8d03-93441950c987.jpg,0,0,1,0,0,4.188549625000633
77172630-27fa-480c-8b73-03945b9d91fb.jpg,U,U,1,1,1,2.1217028330001995
7730c9eb-2674-475a-ad45-eee8c697f4ad.jpg,1,1,1,1,1,44.35938916799637
775fb5ed-b2da-48a6-ac40-8c90998c52f1.jpg,1,U,1,1,1,398.4744793339828
77818745-dcdb-4660-b387-b2e43d5b9a5f.jpg,1,0,0,1,1,102.74095370800774
77a4f64d-ff8f-4b52-b4be-ce726c47937f.jpg,1,U,1,1,1,155.82559691701226
77cf941c-d40c-4b2b-a1a0-748bfc8c268c.jpg,1,0,1,1,1,7.912779083000714
77ee212f-f847-44f3-b2db-2b9456e6d34d.jpg,0,1,1,1,1,11.605099625000776
780db7d3-8b2a-4da6-b43d-eb8ef18c7a45.jpg,U,U,1,1,1,2.3860347919999185
783f8b40-72d0-44ce-b22d-5b8492c237c7.jpg,1,0,1,1,1,18.382584706987018
785903d2-5c86-4b61-827a-a515e0e74623.jpg,1,1,0,1,0,12.352997833999325
78783dbb-c834-4e61-b7ed-2465d21bda8b.jpg,1,0,1,1,0,1488.9130834160005
78a811de-f4b3-4eca-bbc4-2a6f9d166472.jpg,0,1,1,1,0,35.17882095700361
78c4722e-1f0d-4215-b102-e26c449a13cb.jpg,U,U,1,1,1,2.7508518750000803
78e3265e-f753-4c58-b66e-1f111a836191.jpg,0,U,1,1,1,177.952233041005
7925e8fd-9fc6-452e-9ee8-1347f28ee543.jpg,N,N,N,N,N,2.996182249999947
7948b9ef-ce7e-4375-98f2-cf0d4530584a.jpg,0,1,1,1,0,7.10385366599985
79647154-3c73-4a34-9326-802ebe06f6fb.jpg,1,U,1,1,0,8.894631332999325
797acb48-8824-4e5b-995f-3556aef2125e.jpg,0,0,1,0,0,2.036885667000206
799fbc78-44e4-4685-958e-4e1f2252b28c.jpg,0,1,1,1,0,17.594435416013084
79c59656-ca87-4e36-8c7a-5726c8f486b4.jpg,1,U,1,1,1,10.10793454199893
79e72d1b-cafd-427b-a63e-b8f1fbc09859.jpg,1,1,1,1,1,17.473947999982784
7a1b6ee3-b1f1-47eb-b613-988ae00c0e1d.jpg,U,U,1,1,1,2.596342208000351
7a368050-1543-4c3c-8e90-4d83b3ec201a.jpg,1,U,1,1,1,12.87667033299931
7a6d6006-3c35-433c-9a1a-034f10c19f6b.jpg,0,1,0,1,0,4.927020374999302
7a8a329e-df8b-4335-b842-d5cee7a9175c.jpg,0,0,1,0,0,3.819459624999581
7aa77d81-76f7-49c1-9f40-676f32812a63.jpg,0,0,1,0,0,3.152015833000405
7ad06ae6-c85a-4b6c-9f08-bf6a17d6a422.jpg,0,0,1,0,0,4.163158167000802
